nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars,algorithm,runtime
952.0,84809.0,922.0,83857.0,0.0325,0.0114,0.011,0.9987,0.009,0.8947,1.0,0.1006,0.0031,2.0143,0.0022,0.0672,0.1547,0.0,0.9747,0.9747,0.0031,0.2345,0.0013,0.0045,4.9766,0.3567,0.072,0.189,0.6157,3.2238,0.0021,0.259,0.0008,0.0033,4.2932,0.9747,0.011,0.0,0.011,0.011,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,460.0,0.3299,84.0,610.0,584.0,270.0,572.0,438.0,547.0,71.4419,0.1869,61.7671,110.3305,83.9492,62.1178,75.5476,63.0165,66.5315,0.899,0.0201,0.8526,0.9696,0.9221,0.8745,0.911,0.8884,0.8996,0.0,3.729,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,46.7153,9.1973,429.759,0.0937,433.0,411.0,454.0,42.2892,0.1271,1.0021,0.027,135.818,10.9352,428.371,0.0915,432.0,411.0,448.0,42.0517,0.2365,1.1364,1.4371,0.8775,0.9546,sattime._2011.03.02,1004.195
952.0,84809.0,922.0,83857.0,0.0325,0.0114,0.011,0.9987,0.009,0.8947,1.0,0.1006,0.0031,2.0143,0.0022,0.0672,0.1547,0.0,0.9747,0.9747,0.0031,0.2345,0.0013,0.0045,4.9766,0.3567,0.072,0.189,0.6157,3.2238,0.0021,0.259,0.0008,0.0033,4.2932,0.9747,0.011,0.0,0.011,0.011,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,460.0,0.3299,84.0,610.0,584.0,270.0,572.0,438.0,547.0,71.4419,0.1869,61.7671,110.3305,83.9492,62.1178,75.5476,63.0165,66.5315,0.899,0.0201,0.8526,0.9696,0.9221,0.8745,0.911,0.8884,0.8996,0.0,3.729,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,46.7153,9.1973,429.759,0.0937,433.0,411.0,454.0,42.2892,0.1271,1.0021,0.027,135.818,10.9352,428.371,0.0915,432.0,411.0,448.0,42.0517,0.2365,1.1364,1.4371,0.8775,0.9546,sattime_2011.03.02,82.20361
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,MPhaseSAT_2011.02.15,194.313
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,Sol_2011.04.04,76.798888
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,QuteRSat_2011.05.12_fixed_,144.2006
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,CryptoMiniSat_Strange.Night2.st_fixed_,173.6672
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,PicoSAT_941,5076.07
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,glucose_2,1317.83
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,clasp_2.0.R4092.crafted,123.6688
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,SAT07referencesolverminisat_SAT2007,1694.62
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,jMiniSat_2011,5076.07
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,RestartSAT_B95,5076.07
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,SAT09referencesolverclasp_1.2.0.SAT09.32,125.7184
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,sathys_2011.04.01,2303.05
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,SApperloT2010_2011.05.15_fixed_,1562.66
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,sattime._2011.03.02,81.50917
1106.0,129272.0,1071.0,128166.0,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1.0,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0.0,0.0083,0.0083,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,1028.0,1.4244,54.0,3920.0,3920.0,54.0,664.0,66.0,436.0,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0.0,13.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.494,2.3059,500.807,0.117,507.0,478.0,530.0,53.1227,0.1027,1.0,0.003,346.25,9.1035,496.04,0.1068,502.0,478.0,520.0,53.8444,0.1715,0.9898,0.101,0.8669,0.9483,sattime_2011.03.02,93.6893
1285.0,166723.0,1250.0,165438.0,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1.0,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0.0,0.0075,0.0075,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,370.4286,1.756,20.0,1944.0,1944.0,20.0,310.0,27.0,46.0,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0.0,6.5331,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,178.667,6.833,584.842,0.1377,595.0,573.0,614.0,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575.0,623.0,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585,MPhaseSAT_2011.02.15,259.815
1285.0,166723.0,1250.0,165438.0,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1.0,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0.0,0.0075,0.0075,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,370.4286,1.756,20.0,1944.0,1944.0,20.0,310.0,27.0,46.0,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0.0,6.5331,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,178.667,6.833,584.842,0.1377,595.0,573.0,614.0,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575.0,623.0,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585,Sol_2011.04.04,75.785855
1285.0,166723.0,1250.0,165438.0,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1.0,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0.0,0.0075,0.0075,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,370.4286,1.756,20.0,1944.0,1944.0,20.0,310.0,27.0,46.0,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0.0,6.5331,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,178.667,6.833,584.842,0.1377,595.0,573.0,614.0,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575.0,623.0,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585,QuteRSat_2011.05.12_fixed_,5074.84
1285.0,166723.0,1250.0,165438.0,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1.0,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0.0,0.0075,0.0075,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,370.4286,1.756,20.0,1944.0,1944.0,20.0,310.0,27.0,46.0,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0.0,6.5331,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,178.667,6.833,584.842,0.1377,595.0,573.0,614.0,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575.0,623.0,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585,CryptoMiniSat_Strange.Night2.st_fixed_,148.0749
1285.0,166723.0,1250.0,165438.0,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1.0,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0.0,0.0075,0.0075,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,370.4286,1.756,20.0,1944.0,1944.0,20.0,310.0,27.0,46.0,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0.0,6.5331,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,178.667,6.833,584.842,0.1377,595.0,573.0,614.0,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575.0,623.0,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585,PicoSAT_941,5074.84
1285.0,166723.0,1250.0,165438.0,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1.0,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0.0,0.0075,0.0075,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,370.4286,1.756,20.0,1944.0,1944.0,20.0,310.0,27.0,46.0,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0.0,6.5331,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,178.667,6.833,584.842,0.1377,595.0,573.0,614.0,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575.0,623.0,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585,glucose_2,5074.84
1285.0,166723.0,1250.0,165438.0,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1.0,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0.0,0.0075,0.0075,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,370.4286,1.756,20.0,1944.0,1944.0,20.0,310.0,27.0,46.0,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0.0,6.5331,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,178.667,6.833,584.842,0.1377,595.0,573.0,614.0,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575.0,623.0,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585,clasp_2.0.R4092.crafted,3416.98
